Order_ID,Product_ID,Quantity,Discount,Sales,Profit
ORD002053,PROD0011,1,0.0,12000.0,4500.0
ORD002053,PROD0022,1,0.2,720.0,270.0
ORD002053,PROD0025,5,0.0,17500.0,8500.0
ORD002054,PROD0022,1,0.0,900.0,450.0
ORD002054,PROD0026,1,0.0,5500.0,2300.0
ORD002054,PROD0013,2,0.15,27200.0,7200.0
ORD002055,PROD0004,1,0.05,1140.0,490.0
ORD002056,PROD0020,2,0.0,48000.0,14000.0
ORD002057,PROD0005,1,0.05,4275.0,1575.0
ORD002058,PROD0010,1,0.1,19800.0,3800.0
ORD002059,PROD0002,2,0.15,110500.0,8500.0
ORD002060,PROD0012,1,0.05,17100.0,6100.0
ORD002061,PROD0002,1,0.0,65000.0,14000.0
ORD002061,PROD0005,1,0.0,4500.0,1800.0
ORD002061,PROD0014,1,0.2,22400.0,3400.0
ORD002061,PROD0004,1,0.0,1200.0,550.0
ORD002062,PROD0026,1,0.0,5500.0,2300.0
ORD002062,PROD0013,1,0.1,14400.0,4400.0
ORD002063,PROD0022,2,0.15,1530.0,630.0
ORD002064,PROD0022,2,0.2,1440.0,540.0
ORD002065,PROD0014,1,0.05,26600.0,7600.0
ORD002066,PROD0004,1,0.0,1200.0,550.0
ORD002066,PROD0005,3,0.1,12150.0,4050.0
ORD002067,PROD0021,2,0.0,3600.0,1700.0
ORD002067,PROD0023,1,0.0,2500.0,1200.0
ORD002068,PROD0023,1,0.15,2125.0,825.0
ORD002069,PROD0009,1,0.0,55000.0,13000.0
ORD002070,PROD0011,1,0.0,12000.0,4500.0
ORD002070,PROD0019,4,0.0,60000.0,18000.0
ORD002071,PROD0014,1,0.05,26600.0,7600.0
ORD002071,PROD0001,2,0.1,153000.0,17000.0
ORD002072,PROD0010,1,0.15,18700.0,2700.0
ORD002072,PROD0026,1,0.05,5225.0,2025.0
ORD002073,PROD0007,2,0.0,44000.0,13000.0
ORD002073,PROD0019,2,0.05,28500.0,7500.0
ORD002073,PROD0024,1,0.1,3780.0,1580.0
ORD002074,PROD0024,3,0.05,11970.0,5370.0
ORD002075,PROD0024,5,0.2,16800.0,5800.0
ORD002075,PROD0022,1,0.05,855.0,405.0
ORD002076,PROD0019,4,0.0,60000.0,18000.0
ORD002076,PROD0001,1,0.1,76500.0,8500.0
ORD002076,PROD0006,1,0.0,2200.0,1000.0
ORD002077,PROD0013,1,0.1,14400.0,4400.0
ORD002077,PROD0004,1,0.15,1020.0,370.0
ORD002078,PROD0015,1,0.0,8500.0,3500.0
ORD002078,PROD0001,2,0.0,170000.0,34000.0
ORD002078,PROD0024,1,0.0,4200.0,2000.0
ORD002079,PROD0007,1,0.0,22000.0,6500.0
ORD002079,PROD0009,1,0.1,49500.0,7500.0
ORD002080,PROD0006,3,0.05,6270.0,2670.0
ORD002081,PROD0003,2,0.0,210000.0,40000.0
ORD002082,PROD0025,3,0.1,9450.0,4050.0
ORD002082,PROD0022,2,0.2,1440.0,540.0
ORD002083,PROD0024,1,0.05,3990.0,1790.0
ORD002083,PROD0020,2,0.1,43200.0,9200.0
ORD002084,PROD0001,3,0.0,255000.0,51000.0
ORD002085,PROD0003,1,0.05,99750.0,14750.0
ORD002086,PROD0002,3,0.0,195000.0,42000.0
ORD002087,PROD0017,1,0.15,382.5,162.5
ORD002087,PROD0008,1,0.05,14250.0,3750.0
ORD002087,PROD0021,2,0.0,3600.0,1700.0
ORD002088,PROD0018,1,0.15,552.5,222.5
ORD002089,PROD0015,2,0.1,15300.0,5300.0
ORD002090,PROD0002,1,0.15,55250.0,4250.0
ORD002090,PROD0013,2,0.2,25600.0,5600.0
ORD002090,PROD0007,2,0.15,37400.0,6400.0
ORD002091,PROD0003,5,0.0,525000.0,100000.0
ORD002092,PROD0019,2,0.0,30000.0,9000.0
ORD002093,PROD0023,1,0.1,2250.0,950.0
ORD002094,PROD0005,3,0.05,12825.0,4725.0
ORD002094,PROD0024,1,0.2,3360.0,1160.0
ORD002095,PROD0027,3,0.15,16575.0,4875.0
ORD002095,PROD0023,1,0.2,2000.0,700.0
ORD002096,PROD0015,2,0.2,13600.0,3600.0
ORD002096,PROD0005,5,0.0,22500.0,9000.0
ORD002096,PROD0023,1,0.0,2500.0,1200.0
ORD002097,PROD0015,2,0.05,16150.0,6150.0
ORD002098,PROD0018,1,0.05,617.5,287.5
ORD002099,PROD0023,2,0.0,5000.0,2400.0
ORD002100,PROD0016,1,0.2,5600.0,1400.0
ORD002101,PROD0014,3,0.1,75600.0,18600.0
ORD002101,PROD0003,1,0.05,99750.0,14750.0
ORD002101,PROD0005,4,0.0,18000.0,7200.0
ORD002102,PROD0005,1,0.0,4500.0,1800.0
ORD002103,PROD0005,2,0.0,9000.0,3600.0
ORD002103,PROD0017,3,0.15,1147.5,487.5
ORD002104,PROD0023,2,0.0,5000.0,2400.0
ORD002104,PROD0021,1,0.0,1800.0,850.0
ORD002105,PROD0007,3,0.0,66000.0,19500.0
ORD002106,PROD0014,1,0.15,23800.0,4800.0
ORD002106,PROD0002,2,0.1,117000.0,15000.0
ORD002107,PROD0026,1,0.15,4675.0,1475.0
ORD002108,PROD0021,1,0.05,1710.0,760.0
ORD002108,PROD0013,4,0.1,57600.0,17600.0
ORD002109,PROD0021,1,0.1,1620.0,670.0
ORD002109,PROD0003,1,0.0,105000.0,20000.0
ORD002110,PROD0025,2,0.0,7000.0,3400.0
ORD002110,PROD0009,1,0.0,55000.0,13000.0
ORD002110,PROD0005,2,0.0,9000.0,3600.0
ORD002111,PROD0013,2,0.0,32000.0,12000.0
ORD002112,PROD0003,2,0.0,210000.0,40000.0
ORD002112,PROD0020,2,0.1,43200.0,9200.0
ORD002113,PROD0023,1,0.0,2500.0,1200.0
ORD002114,PROD0025,2,0.05,6650.0,3050.0
ORD002114,PROD0024,3,0.0,12600.0,6000.0
ORD002115,PROD0002,1,0.15,55250.0,4250.0
ORD002116,PROD0002,1,0.0,65000.0,14000.0
ORD002117,PROD0008,1,0.1,13500.0,3000.0
ORD002118,PROD0024,2,0.05,7980.0,3580.0
ORD002118,PROD0015,2,0.15,14450.0,4450.0
ORD002119,PROD0014,1,0.0,28000.0,9000.0
ORD002119,PROD0003,1,0.2,84000.0,-1000.0
ORD002119,PROD0022,2,0.0,1800.0,900.0
ORD002120,PROD0016,1,0.0,7000.0,2800.0
ORD002121,PROD0024,1,0.15,3570.0,1370.0
ORD002122,PROD0012,1,0.0,18000.0,7000.0
ORD002123,PROD0019,1,0.2,12000.0,1500.0
ORD002123,PROD0016,4,0.0,28000.0,11200.0
ORD002124,PROD0020,1,0.0,24000.0,7000.0
ORD002124,PROD0006,5,0.0,11000.0,5000.0
ORD002125,PROD0016,3,0.2,16800.0,4200.0
ORD002125,PROD0012,2,0.0,36000.0,14000.0
ORD002126,PROD0022,2,0.2,1440.0,540.0
ORD002126,PROD0023,4,0.15,8500.0,3300.0
ORD002127,PROD0020,1,0.1,21600.0,4600.0
ORD002128,PROD0015,1,0.2,6800.0,1800.0
ORD002128,PROD0024,1,0.0,4200.0,2000.0
ORD002128,PROD0010,1,0.15,18700.0,2700.0
ORD002129,PROD0025,1,0.15,2975.0,1175.0
ORD002129,PROD0024,1,0.0,4200.0,2000.0
ORD002130,PROD0010,1,0.2,17600.0,1600.0
ORD002131,PROD0015,1,0.2,6800.0,1800.0
ORD002131,PROD0010,2,0.2,35200.0,3200.0
ORD002132,PROD0007,1,0.2,17600.0,2100.0
ORD002133,PROD0025,2,0.2,5600.0,2000.0
ORD002133,PROD0008,2,0.15,25500.0,4500.0
ORD002133,PROD0028,2,0.2,2880.0,980.0
ORD002133,PROD0015,2,0.05,16150.0,6150.0
ORD002134,PROD0004,2,0.05,2280.0,980.0
ORD002135,PROD0001,1,0.0,85000.0,17000.0
ORD002135,PROD0027,1,0.0,6500.0,2600.0
ORD002136,PROD0015,2,0.0,17000.0,7000.0
ORD002136,PROD0010,2,0.1,39600.0,7600.0
ORD002137,PROD0024,1,0.1,3780.0,1580.0
ORD002138,PROD0009,2,0.0,110000.0,26000.0
ORD002139,PROD0007,4,0.2,70400.0,8400.0
ORD002140,PROD0013,1,0.15,13600.0,3600.0
ORD002141,PROD0012,1,0.0,18000.0,7000.0
ORD002142,PROD0019,2,0.1,27000.0,6000.0
ORD002143,PROD0006,1,0.2,1760.0,560.0
ORD002144,PROD0005,4,0.15,15300.0,4500.0
ORD002145,PROD0004,2,0.0,2400.0,1100.0
ORD002145,PROD0003,3,0.1,283500.0,28500.0
ORD002146,PROD0023,3,0.1,6750.0,2850.0
ORD002147,PROD0022,1,0.1,810.0,360.0
ORD002148,PROD0022,1,0.0,900.0,450.0
ORD002148,PROD0024,3,0.0,12600.0,6000.0
ORD002149,PROD0027,2,0.0,13000.0,5200.0
ORD002150,PROD0007,1,0.15,18700.0,3200.0
ORD002151,PROD0023,1,0.0,2500.0,1200.0
ORD002152,PROD0028,1,0.2,1440.0,490.0
ORD002152,PROD0018,1,0.0,650.0,320.0
ORD002153,PROD0028,1,0.0,1800.0,850.0
ORD002154,PROD0016,2,0.0,14000.0,5600.0
ORD002155,PROD0028,1,0.1,1620.0,670.0
ORD002156,PROD0027,1,0.05,6175.0,2275.0
ORD002156,PROD0019,4,0.1,54000.0,12000.0
ORD002157,PROD0023,4,0.2,8000.0,2800.0
ORD002157,PROD0020,2,0.0,48000.0,14000.0
ORD002157,PROD0005,1,0.15,3825.0,1125.0
ORD002158,PROD0024,1,0.05,3990.0,1790.0
ORD002159,PROD0001,1,0.1,76500.0,8500.0
ORD002160,PROD0015,4,0.05,32300.0,12300.0
ORD002161,PROD0009,1,0.2,44000.0,2000.0
ORD002161,PROD0022,3,0.0,2700.0,1350.0
ORD002162,PROD0003,1,0.05,99750.0,14750.0
ORD002163,PROD0002,3,0.0,195000.0,42000.0
ORD002164,PROD0020,3,0.05,68400.0,17400.0
ORD002164,PROD0027,1,0.2,5200.0,1300.0
ORD002165,PROD0017,1,0.1,405.0,185.0
ORD002166,PROD0018,1,0.05,617.5,287.5
ORD002167,PROD0009,1,0.0,55000.0,13000.0
ORD002168,PROD0025,1,0.0,3500.0,1700.0
ORD002168,PROD0010,1,0.1,19800.0,3800.0
ORD002168,PROD0003,4,0.0,420000.0,80000.0
ORD002169,PROD0019,5,0.05,71250.0,18750.0
ORD002169,PROD0023,5,0.0,12500.0,6000.0
ORD002170,PROD0020,1,0.05,22800.0,5800.0
ORD002170,PROD0014,1,0.0,28000.0,9000.0
ORD002171,PROD0019,3,0.1,40500.0,9000.0
ORD002171,PROD0007,2,0.0,44000.0,13000.0
ORD002171,PROD0009,1,0.0,55000.0,13000.0
ORD002171,PROD0013,3,0.1,43200.0,13200.0
ORD002172,PROD0010,1,0.0,22000.0,6000.0
ORD002173,PROD0026,2,0.05,10450.0,4050.0
ORD002174,PROD0003,5,0.05,498750.0,73750.0
ORD002175,PROD0013,2,0.15,27200.0,7200.0
ORD002175,PROD0005,4,0.2,14400.0,3600.0
ORD002176,PROD0026,2,0.0,11000.0,4600.0
ORD002176,PROD0015,2,0.1,15300.0,5300.0
ORD002176,PROD0001,1,0.0,85000.0,17000.0
ORD002177,PROD0004,1,0.0,1200.0,550.0
ORD002177,PROD0013,1,0.0,16000.0,6000.0
ORD002177,PROD0002,1,0.0,65000.0,14000.0
ORD002178,PROD0015,4,0.0,34000.0,14000.0
ORD002179,PROD0021,2,0.05,3420.0,1520.0
ORD002179,PROD0023,1,0.05,2375.0,1075.0
ORD002180,PROD0006,1,0.2,1760.0,560.0
ORD002180,PROD0010,3,0.05,62700.0,14700.0
ORD002181,PROD0003,2,0.0,210000.0,40000.0
ORD002182,PROD0003,1,0.15,89250.0,4250.0
ORD002183,PROD0018,3,0.1,1755.0,765.0
ORD002184,PROD0018,1,0.05,617.5,287.5
ORD002184,PROD0025,1,0.0,3500.0,1700.0
ORD002184,PROD0026,2,0.0,11000.0,4600.0
ORD002185,PROD0028,1,0.1,1620.0,670.0
ORD002186,PROD0008,1,0.0,15000.0,4500.0
ORD002187,PROD0010,1,0.0,22000.0,6000.0
ORD002187,PROD0003,1,0.2,84000.0,-1000.0
ORD002188,PROD0017,1,0.0,450.0,230.0
ORD002188,PROD0006,4,0.15,7480.0,2680.0
ORD002189,PROD0018,1,0.1,585.0,255.0
ORD002190,PROD0011,3,0.1,32400.0,9900.0
ORD002191,PROD0019,4,0.1,54000.0,12000.0
ORD002192,PROD0010,1,0.1,19800.0,3800.0
ORD002193,PROD0023,5,0.05,11875.0,5375.0
ORD002193,PROD0027,3,0.0,19500.0,7800.0
ORD002193,PROD0018,1,0.0,650.0,320.0
ORD002194,PROD0008,3,0.0,45000.0,13500.0
ORD002195,PROD0018,3,0.0,1950.0,960.0
ORD002195,PROD0028,2,0.2,2880.0,980.0
ORD002196,PROD0007,3,0.0,66000.0,19500.0
ORD002196,PROD0024,3,0.05,11970.0,5370.0
ORD002196,PROD0006,1,0.0,2200.0,1000.0
ORD002197,PROD0015,4,0.15,28900.0,8900.0
ORD002198,PROD0013,1,0.1,14400.0,4400.0
ORD002199,PROD0025,1,0.0,3500.0,1700.0
ORD002199,PROD0011,1,0.15,10200.0,2700.0
ORD002200,PROD0001,2,0.0,170000.0,34000.0
ORD002201,PROD0016,1,0.0,7000.0,2800.0
ORD002202,PROD0015,4,0.0,34000.0,14000.0
ORD002202,PROD0003,1,0.15,89250.0,4250.0
ORD002203,PROD0027,1,0.15,5525.0,1625.0
ORD002204,PROD0027,2,0.15,11050.0,3250.0
ORD002204,PROD0028,2,0.05,3420.0,1520.0
ORD002205,PROD0014,1,0.15,23800.0,4800.0
ORD002206,PROD0026,3,0.05,15675.0,6075.0
ORD002207,PROD0023,2,0.0,5000.0,2400.0
ORD002208,PROD0007,1,0.0,22000.0,6500.0
ORD002209,PROD0016,1,0.0,7000.0,2800.0
ORD002209,PROD0007,2,0.0,44000.0,13000.0
ORD002210,PROD0022,1,0.1,810.0,360.0
ORD002210,PROD0027,1,0.2,5200.0,1300.0
ORD002211,PROD0001,1,0.0,85000.0,17000.0
ORD002212,PROD0002,2,0.0,130000.0,28000.0
ORD002212,PROD0025,1,0.0,3500.0,1700.0
ORD002213,PROD0014,1,0.15,23800.0,4800.0
ORD002214,PROD0022,5,0.2,3600.0,1350.0
ORD002214,PROD0008,1,0.05,14250.0,3750.0
ORD002215,PROD0010,1,0.05,20900.0,4900.0
ORD002215,PROD0004,4,0.1,4320.0,1720.0
ORD002216,PROD0003,2,0.15,178500.0,8500.0
ORD002216,PROD0012,2,0.0,36000.0,14000.0
ORD002216,PROD0026,1,0.15,4675.0,1475.0
ORD002217,PROD0017,1,0.2,360.0,140.0
ORD002218,PROD0011,1,0.0,12000.0,4500.0
ORD002218,PROD0013,1,0.0,16000.0,6000.0
ORD002218,PROD0020,2,0.05,45600.0,11600.0
ORD002218,PROD0001,1,0.0,85000.0,17000.0
ORD002219,PROD0023,1,0.2,2000.0,700.0
ORD002220,PROD0023,1,0.1,2250.0,950.0
ORD002221,PROD0012,1,0.15,15300.0,4300.0
ORD002221,PROD0018,1,0.0,650.0,320.0
ORD002222,PROD0014,1,0.1,25200.0,6200.0
ORD002222,PROD0006,1,0.0,2200.0,1000.0
ORD002223,PROD0019,3,0.0,45000.0,13500.0
ORD002223,PROD0022,1,0.0,900.0,450.0
ORD002224,PROD0001,2,0.1,153000.0,17000.0
ORD002225,PROD0002,1,0.15,55250.0,4250.0
ORD002226,PROD0028,4,0.1,6480.0,2680.0
ORD002227,PROD0023,1,0.15,2125.0,825.0
ORD002228,PROD0016,2,0.0,14000.0,5600.0
ORD002228,PROD0003,1,0.0,105000.0,20000.0
ORD002228,PROD0028,1,0.1,1620.0,670.0
ORD002229,PROD0011,2,0.0,24000.0,9000.0
ORD002229,PROD0018,1,0.15,552.5,222.5
ORD002230,PROD0004,1,0.0,1200.0,550.0
ORD002231,PROD0009,3,0.0,165000.0,39000.0
ORD002232,PROD0015,1,0.15,7225.0,2225.0
ORD002233,PROD0016,1,0.05,6650.0,2450.0
ORD002233,PROD0006,1,0.0,2200.0,1000.0
ORD002234,PROD0012,2,0.0,36000.0,14000.0
ORD002234,PROD0020,1,0.1,21600.0,4600.0
ORD002234,PROD0014,2,0.0,56000.0,18000.0
ORD002235,PROD0016,1,0.0,7000.0,2800.0
ORD002236,PROD0012,3,0.0,54000.0,21000.0
ORD002236,PROD0001,3,0.0,255000.0,51000.0
ORD002237,PROD0013,2,0.15,27200.0,7200.0
ORD002237,PROD0005,1,0.0,4500.0,1800.0
ORD002238,PROD0012,3,0.2,43200.0,10200.0
ORD002239,PROD0003,2,0.1,189000.0,19000.0
ORD002240,PROD0006,2,0.0,4400.0,2000.0
ORD002241,PROD0022,1,0.0,900.0,450.0
ORD002241,PROD0012,4,0.15,61200.0,17200.0
ORD002242,PROD0021,1,0.2,1440.0,490.0
ORD002242,PROD0017,1,0.15,382.5,162.5
ORD002243,PROD0028,1,0.15,1530.0,580.0
ORD002244,PROD0003,3,0.0,315000.0,60000.0
ORD002244,PROD0010,1,0.15,18700.0,2700.0
ORD002245,PROD0005,1,0.0,4500.0,1800.0
ORD002246,PROD0026,2,0.05,10450.0,4050.0
ORD002247,PROD0025,3,0.05,9975.0,4575.0
ORD002247,PROD0020,1,0.1,21600.0,4600.0
ORD002248,PROD0018,1,0.0,650.0,320.0
ORD002248,PROD0005,1,0.15,3825.0,1125.0
ORD002249,PROD0028,1,0.15,1530.0,580.0
ORD002250,PROD0026,5,0.0,27500.0,11500.0
ORD002250,PROD0006,1,0.15,1870.0,670.0
ORD002250,PROD0024,1,0.0,4200.0,2000.0
ORD002251,PROD0014,3,0.2,67200.0,10200.0
ORD002251,PROD0008,1,0.0,15000.0,4500.0
ORD002251,PROD0010,1,0.2,17600.0,1600.0
ORD002251,PROD0021,2,0.2,2880.0,980.0
ORD002252,PROD0002,2,0.15,110500.0,8500.0
ORD002252,PROD0012,1,0.05,17100.0,6100.0
ORD002253,PROD0019,2,0.0,30000.0,9000.0
ORD002253,PROD0002,4,0.05,247000.0,43000.0
ORD002254,PROD0009,1,0.15,46750.0,4750.0
ORD002254,PROD0003,1,0.0,105000.0,20000.0
ORD002255,PROD0014,1,0.1,25200.0,6200.0
ORD002256,PROD0003,1,0.0,105000.0,20000.0
ORD002256,PROD0026,2,0.15,9350.0,2950.0
ORD002256,PROD0004,4,0.0,4800.0,2200.0
ORD002257,PROD0023,1,0.0,2500.0,1200.0
ORD002257,PROD0012,1,0.2,14400.0,3400.0
ORD002258,PROD0014,1,0.05,26600.0,7600.0
ORD002258,PROD0023,1,0.05,2375.0,1075.0
ORD002259,PROD0016,1,0.2,5600.0,1400.0
ORD002260,PROD0025,1,0.0,3500.0,1700.0
ORD002261,PROD0020,3,0.15,61200.0,10200.0
ORD002261,PROD0003,1,0.0,105000.0,20000.0
ORD002262,PROD0002,3,0.1,175500.0,22500.0
ORD002262,PROD0003,1,0.1,94500.0,9500.0
ORD002262,PROD0010,1,0.1,19800.0,3800.0
ORD002262,PROD0019,1,0.1,13500.0,3000.0
ORD002263,PROD0023,2,0.15,4250.0,1650.0
ORD002263,PROD0003,1,0.2,84000.0,-1000.0
ORD002264,PROD0007,1,0.1,19800.0,4300.0
ORD002265,PROD0019,3,0.0,45000.0,13500.0
ORD002266,PROD0003,2,0.0,210000.0,40000.0
ORD002267,PROD0018,2,0.15,1105.0,445.0
ORD002268,PROD0015,4,0.0,34000.0,14000.0
ORD002269,PROD0028,1,0.0,1800.0,850.0
ORD002269,PROD0021,5,0.15,7650.0,2900.0
ORD002270,PROD0003,3,0.0,315000.0,60000.0
ORD002270,PROD0016,2,0.1,12600.0,4200.0
ORD002270,PROD0001,1,0.0,85000.0,17000.0
ORD002271,PROD0026,1,0.0,5500.0,2300.0
ORD002271,PROD0025,3,0.0,10500.0,5100.0
ORD002271,PROD0016,1,0.15,5950.0,1750.0
ORD002272,PROD0006,1,0.0,2200.0,1000.0
ORD002273,PROD0026,1,0.0,5500.0,2300.0
ORD002274,PROD0016,1,0.1,6300.0,2100.0
ORD002275,PROD0013,1,0.2,12800.0,2800.0
ORD002276,PROD0015,2,0.0,17000.0,7000.0
ORD002276,PROD0012,1,0.2,14400.0,3400.0
ORD002277,PROD0005,1,0.05,4275.0,1575.0
ORD002277,PROD0008,2,0.0,30000.0,9000.0
ORD002278,PROD0001,3,0.15,216750.0,12750.0
ORD002279,PROD0021,1,0.0,1800.0,850.0
ORD002280,PROD0028,2,0.2,2880.0,980.0
ORD002281,PROD0025,3,0.2,8400.0,3000.0
ORD002282,PROD0028,4,0.0,7200.0,3400.0
ORD002283,PROD0019,1,0.2,12000.0,1500.0
ORD002283,PROD0020,1,0.05,22800.0,5800.0
ORD002284,PROD0015,1,0.0,8500.0,3500.0
ORD002285,PROD0009,3,0.2,132000.0,6000.0
ORD002285,PROD0013,3,0.05,45600.0,15600.0
ORD002286,PROD0020,1,0.15,20400.0,3400.0
ORD002287,PROD0025,1,0.15,2975.0,1175.0
ORD002288,PROD0001,1,0.15,72250.0,4250.0
ORD002289,PROD0017,1,0.0,450.0,230.0
ORD002289,PROD0027,2,0.2,10400.0,2600.0
ORD002290,PROD0009,2,0.0,110000.0,26000.0
ORD002290,PROD0021,1,0.0,1800.0,850.0
ORD002290,PROD0002,1,0.2,52000.0,1000.0
ORD002291,PROD0025,1,0.1,3150.0,1350.0
ORD002292,PROD0010,1,0.1,19800.0,3800.0
ORD002292,PROD0023,2,0.1,4500.0,1900.0
ORD002293,PROD0006,1,0.15,1870.0,670.0
ORD002293,PROD0008,1,0.1,13500.0,3000.0
ORD002293,PROD0015,1,0.0,8500.0,3500.0
ORD002294,PROD0011,3,0.2,28800.0,6300.0
ORD002295,PROD0022,2,0.0,1800.0,900.0
ORD002295,PROD0012,2,0.0,36000.0,14000.0
ORD002296,PROD0028,1,0.1,1620.0,670.0
ORD002297,PROD0019,2,0.0,30000.0,9000.0
ORD002297,PROD0014,3,0.1,75600.0,18600.0
ORD002298,PROD0025,1,0.1,3150.0,1350.0
ORD002298,PROD0008,3,0.1,40500.0,9000.0
ORD002298,PROD0014,2,0.0,56000.0,18000.0
ORD002299,PROD0019,3,0.0,45000.0,13500.0
ORD002300,PROD0008,1,0.0,15000.0,4500.0
ORD002301,PROD0008,1,0.05,14250.0,3750.0
ORD002302,PROD0010,1,0.2,17600.0,1600.0
ORD002303,PROD0014,2,0.15,47600.0,9600.0
ORD002304,PROD0013,1,0.2,12800.0,2800.0
ORD002305,PROD0002,1,0.0,65000.0,14000.0
ORD002306,PROD0012,3,0.1,48600.0,15600.0
ORD002307,PROD0013,1,0.0,16000.0,6000.0
ORD002308,PROD0010,1,0.0,22000.0,6000.0
ORD002309,PROD0025,1,0.2,2800.0,1000.0
ORD002310,PROD0015,1,0.0,8500.0,3500.0
ORD002311,PROD0023,2,0.0,5000.0,2400.0
ORD002311,PROD0007,1,0.1,19800.0,4300.0
ORD002312,PROD0004,1,0.0,1200.0,550.0
ORD002313,PROD0013,2,0.05,30400.0,10400.0
ORD002313,PROD0003,2,0.0,210000.0,40000.0
ORD002313,PROD0017,2,0.0,900.0,460.0
ORD002314,PROD0021,1,0.0,1800.0,850.0
ORD002315,PROD0006,1,0.0,2200.0,1000.0
ORD002315,PROD0024,1,0.2,3360.0,1160.0
ORD002315,PROD0013,1,0.2,12800.0,2800.0
ORD002316,PROD0028,1,0.0,1800.0,850.0
ORD002316,PROD0008,3,0.0,45000.0,13500.0
ORD002316,PROD0016,1,0.2,5600.0,1400.0
ORD002317,PROD0021,1,0.0,1800.0,850.0
ORD002317,PROD0022,3,0.0,2700.0,1350.0
ORD002318,PROD0026,1,0.0,5500.0,2300.0
ORD002318,PROD0014,5,0.2,112000.0,17000.0
ORD002319,PROD0020,4,0.15,81600.0,13600.0
ORD002320,PROD0005,4,0.05,17100.0,6300.0
ORD002320,PROD0016,2,0.05,13300.0,4900.0
ORD002320,PROD0025,3,0.15,8925.0,3525.0
ORD002320,PROD0008,1,0.0,15000.0,4500.0
ORD002321,PROD0024,1,0.2,3360.0,1160.0
ORD002321,PROD0025,3,0.05,9975.0,4575.0
ORD002322,PROD0008,1,0.2,12000.0,1500.0
ORD002322,PROD0018,3,0.1,1755.0,765.0
ORD002323,PROD0022,2,0.0,1800.0,900.0
ORD002324,PROD0019,2,0.1,27000.0,6000.0
ORD002324,PROD0007,2,0.05,41800.0,10800.0
ORD002324,PROD0009,2,0.0,110000.0,26000.0
ORD002324,PROD0001,1,0.0,85000.0,17000.0
ORD002325,PROD0014,3,0.2,67200.0,10200.0
ORD002326,PROD0025,2,0.0,7000.0,3400.0
ORD002327,PROD0027,1,0.0,6500.0,2600.0
ORD002328,PROD0007,2,0.05,41800.0,10800.0
ORD002328,PROD0028,3,0.0,5400.0,2550.0
ORD002329,PROD0014,1,0.05,26600.0,7600.0
ORD002330,PROD0011,2,0.15,20400.0,5400.0
ORD002330,PROD0023,1,0.2,2000.0,700.0
ORD002330,PROD0022,1,0.0,900.0,450.0
ORD002331,PROD0020,2,0.05,45600.0,11600.0
ORD002332,PROD0010,3,0.15,56100.0,8100.0
ORD002332,PROD0005,2,0.05,8550.0,3150.0
ORD002333,PROD0023,3,0.0,7500.0,3600.0
ORD002333,PROD0012,1,0.0,18000.0,7000.0
ORD002334,PROD0001,1,0.15,72250.0,4250.0
ORD002335,PROD0023,2,0.05,4750.0,2150.0
ORD002335,PROD0028,1,0.0,1800.0,850.0
ORD002335,PROD0003,1,0.15,89250.0,4250.0
ORD002336,PROD0023,1,0.0,2500.0,1200.0
ORD002336,PROD0025,1,0.15,2975.0,1175.0
ORD002337,PROD0014,2,0.1,50400.0,12400.0
ORD002338,PROD0006,1,0.15,1870.0,670.0
ORD002339,PROD0016,2,0.15,11900.0,3500.0
ORD002340,PROD0028,1,0.05,1710.0,760.0
ORD002340,PROD0002,2,0.0,130000.0,28000.0
ORD002340,PROD0003,1,0.15,89250.0,4250.0
ORD002341,PROD0021,1,0.0,1800.0,850.0
ORD002341,PROD0011,2,0.0,24000.0,9000.0
ORD002342,PROD0009,3,0.2,132000.0,6000.0
ORD002343,PROD0019,1,0.15,12750.0,2250.0
ORD002343,PROD0010,4,0.0,88000.0,24000.0
ORD002343,PROD0018,1,0.15,552.5,222.5
ORD002344,PROD0028,1,0.0,1800.0,850.0
ORD002344,PROD0026,2,0.2,8800.0,2400.0
ORD002344,PROD0008,5,0.2,60000.0,7500.0
ORD002345,PROD0007,1,0.1,19800.0,4300.0
ORD002345,PROD0021,3,0.15,4590.0,1740.0
ORD002345,PROD0016,1,0.05,6650.0,2450.0
ORD002346,PROD0019,1,0.0,15000.0,4500.0
ORD002346,PROD0018,1,0.0,650.0,320.0
ORD002347,PROD0011,1,0.15,10200.0,2700.0
ORD002348,PROD0023,1,0.2,2000.0,700.0
ORD002349,PROD0017,2,0.15,765.0,325.0
ORD002350,PROD0003,1,0.05,99750.0,14750.0
ORD002350,PROD0027,4,0.15,22100.0,6500.0
ORD002351,PROD0026,1,0.15,4675.0,1475.0
ORD002351,PROD0020,4,0.05,91200.0,23200.0
ORD002351,PROD0009,2,0.0,110000.0,26000.0
ORD002352,PROD0014,1,0.0,28000.0,9000.0
ORD002353,PROD0009,2,0.0,110000.0,26000.0
ORD002353,PROD0013,5,0.2,64000.0,14000.0
ORD002353,PROD0023,1,0.0,2500.0,1200.0
ORD002354,PROD0015,3,0.0,25500.0,10500.0
ORD002354,PROD0012,2,0.0,36000.0,14000.0
ORD002355,PROD0016,3,0.15,17850.0,5250.0
ORD002355,PROD0007,1,0.1,19800.0,4300.0
ORD002355,PROD0024,3,0.2,10080.0,3480.0
ORD002356,PROD0023,1,0.05,2375.0,1075.0
ORD002357,PROD0022,2,0.15,1530.0,630.0
